2153,1,Spring,2006,10,3,13
2154,1,Spring,2013,18,4,11
2154,2,Spring,2009,18,15,11
2155,1,Fall,2014,19,9,13
3006,1,Fall,2010,10,12,7
3006,2,Fall,2011,10,9,11
3007,1,Fall,2004,19,12,14
3008,1,Fall,2002,19,1,15
3008,2,Fall,2009,19,11,3
3009,1,Spring,2012,19,7,14
3009,2,Fall,2008,19,10,15
3010,1,Fall,2015,10,6,9
3010,2,Spring,2004,10,4,6
3011,1,Fall,2015,2,5,11
3012,1,Spring,2008,18,14,13
3013,1,Spring,2002,10,12,14
3014,1,Spring,2003,19,5,13
3015,1,Fall,2006,18,5,4
3015,2,Spring,2002,18,1,11
3016,1,Spring,2007,10,10,14
3017,1,Spring,2013,18,8,3
3018,1,Spring,2012,19,9,13
3018,2,Fall,2005,19,2,5
3019,1,Spring,2001,10,6,7
3019,2,Spring,2012,10,8,11
3020,1,Fall,2002,10,13,14
3021,1,Fall,2008,10,4,14
3021,2,Fall,2005,10,5,4
3022,1,Spring,2013,7,3,2
3022,2,Fall,2001,7,19,3
3023,1,Spring,2001,19,3,4
3023,2,Spring,2010,19,11,16
3024,1,Fall,2004,10,10,1
3024,2,Spring,2004,10,11,12
3025,1,Spring,2006,18,27,5
3025,2,Fall,2009,18,24,6
3026,1,Fall,2005,7,17,16
3027,1,Fall,2004,2,4,3
3027,2,Fall,2005,2,6,16
3028,1,Spring,2009,18,18,12
3029,1,Fall,2009,18,22,1
3029,2,Fall,2010,18,17,1
3030,1,Fall,2011,19,10,11
3030,2,Spring,2015,19,9,14
3031,1,Spring,2008,10,13,11
3032,1,Spring,2013,2,3,6
3032,2,Spring,2014,2,6,12
3033,1,Fall,2000,19,4,7
3033,2,Fall,2013,19,3,5
3034,1,Spring,2009,2,5,5
3034,2,Fall,2010,2,3,8
3035,1,Spring,2009,18,20,7
3035,2,Spring,2003,18,3,2
4368,1,Spring,2007,10,10,11
4368,2,Spring,2006,10,8,16
4369,1,Spring,2006,18,16,13
4370,1,Spring,2013,18,18,8
4371,1,Fall,2013,2,5,10
4371,2,Fall,2013,2,4,7
4372,1,Spring,2007,19,12,2
4372,2,Fall,2005,19,8,3
4373,1,Spring,2001,10,13,1
4373,2,Spring,2004,10,5,16
4374,1,Fall,2007,7,7,16
4375,1,Spring,2011,7,10,7
4375,2,Fall,2009,7,14,9
4376,1,Fall,2009,7,7,2
4376,2,Fall,2009,7,15,9
4377,1,Fall,2002,7,7,16
4377,2,Fall,2002,7,13,16
4378,1,Fall,2015,2,2,12
4378,2,Fall,2000,2,3,7
4379,1,Fall,2005,2,5,11
3036,1,Spring,2003,18,1,9
3036,2,Spring,2000,18,24,9
4380,1,Fall,2003,11,2,6
4380,2,Fall,2013,11,2,10
3037,1,Spring,2003,18,6,14
3037,2,Fall,2007,18,12,15
3038,1,Fall,2003,18,2,4
3038,2,Fall,2014,18,6,13
3039,1,Fall,2003,19,12,1
3040,1,Fall,2008,10,5,8
3041,1,Fall,2001,7,10,16
3042,1,Spring,2004,18,21,13
3042,2,Spring,2015,18,23,3
3043,1,Spring,2003,18,25,2
3044,1,Spring,2001,7,8,3
3045,1,Fall,2015,18,24,12
3045,2,Spring,2013,18,25,15
3046,1,Fall,2012,2,4,6
3047,1,Spring,2008,11,1,16
3047,2,Fall,2010,11,2,3
3048,1,Spring,2001,11,4,9
3049,1,Fall,2008,2,3,15
3049,2,Spring,2004,2,5,1
3050,1,Fall,2002,11,1,7
3050,2,Fall,2006,11,1,7
3051,1,Spring,2014,11,5,14
3052,1,Fall,2015,18,22,9
3053,1,Spring,2001,10,9,4
3053,2,Spring,2004,10,8,6
3054,1,Fall,2009,18,6,9
3055,1,Fall,2011,19,3,14
3056,1,Spring,2013,19,2,3
3056,2,Fall,2008,19,1,9
3057,1,Spring,2007,10,4,7
3058,1,Spring,2011,18,5,14
3058,2,Spring,2006,18,13,6
3059,1,Fall,2014,2,1,2
3060,1,Spring,2003,10,5,15
3060,2,Spring,2007,10,9,14
3061,1,Fall,2001,7,12,2
3061,2,Spring,2011,7,17,12
3062,1,Spring,2000,11,2,9
3062,2,Fall,2010,11,6,14
3063,1,Fall,2004,10,13,14
3064,1,Fall,2004,18,26,11
3065,1,Spring,2000,2,3,2
3065,2,Spring,2015,2,2,16
3066,1,Spring,2003,7,13,3
3066,2,Spring,2003,7,16,4
3067,1,Spring,2015,11,2,13
3067,2,Fall,2010,11,5,12
3068,1,Spring,2000,19,5,10
3068,2,Spring,2003,19,5,12
3069,1,Spring,2005,11,4,16
3069,2,Fall,2008,11,6,8
3070,1,Spring,2008,2,5,1
3071,1,Fall,2012,19,2,14
3071,2,Spring,2012,19,9,4
4381,1,Fall,2006,10,8,3
4381,2,Fall,2001,10,2,10
3072,1,Fall,2003,19,6,11
3072,2,Fall,2002,19,4,15
3073,1,Fall,2010,10,2,7
4382,1,Fall,2014,2,6,9
3074,1,Fall,2013,11,5,6
4383,1,Spring,2005,18,2,1
4383,2,Fall,2003,18,25,9
3075,1,Spring,2009,19,5,14
3075,2,Fall,2004,19,9,5
4384,1,Fall,2013,19,6,16
3076,1,Spring,2011,11,3,15
4385,1,Fall,2010,2,3,6
4385,2,Spring,2004,2,3,11
3077,1,Fall,2008,19,3,8
3077,2,Fall,2009,19,1,4
4386,1,Fall,2006,10,10,3
4386,2,Spring,2002,10,4,8
3078,1,Fall,2015,2,6,8
4387,1,Spring,2012,18,13,7
3079,1,Fall,2014,10,2,13
3079,2,Spring,2006,10,9,8
3080,1,Fall,2008,11,1,1
3080,2,Fall,2014,11,2,16
4388,1,Spring,2013,10,8,2
3081,1,Fall,2015,19,5,12
3081,2,Spring,2007,19,9,10
4389,1,Fall,2000,19,1,8
3082,1,Fall,2005,7,7,3
3082,2,Fall,2009,7,18,5
4390,1,Spring,2013,10,13,8
3083,1,Fall,2015,11,1,2
4391,1,Spring,2004,11,6,12
4391,2,Fall,2001,11,4,1
3084,1,Fall,2008,11,6,16
4392,1,Fall,2011,2,2,15
3085,1,Spring,2000,18,18,3
3085,2,Spring,2010,18,15,1
4393,1,Fall,2006,19,6,3
4393,2,Fall,2001,19,11,2
3086,1,Spring,2014,2,5,10
4394,1,Fall,2003,19,12,15
4394,2,Spring,2008,19,7,15
3087,1,Fall,2003,7,14,10
4395,1,Spring,2003,18,4,1
4395,2,Spring,2014,18,20,1
3088,1,Spring,2000,10,10,16
4396,1,Fall,2003,7,4,13
3089,1,Fall,2000,19,3,16
3089,2,Fall,2008,19,1,15
4397,1,Spring,2010,2,5,9
4397,2,Fall,2006,2,6,8
3090,1,Spring,2002,18,1,10
3090,2,Fall,2000,18,20,2
4398,1,Spring,2006,18,10,9
3091,1,Spring,2008,7,15,14
3091,2,Spring,2014,7,14,10
4399,1,Fall,2002,11,2,16
3092,1,Fall,2005,19,12,9
4400,1,Fall,2006,11,6,2
3093,1,Spring,2015,10,2,8
4401,1,Fall,2011,11,1,7
4401,2,Fall,2004,11,5,3
3094,1,Spring,2001,11,2,15
4402,1,Spring,2005,19,7,15
4402,2,Spring,2011,19,5,7
3095,1,Spring,2011,11,1,3
4403,1,Fall,2006,10,2,8
4404,1,Spring,2011,10,1,1
4404,2,Spring,2000,10,1,9
4405,1,Spring,2009,7,18,16
4405,2,Spring,2002,7,3,8
4406,1,Spring,2008,18,12,16
4407,1,Spring,2003,10,9,10
4407,2,Fall,2010,10,9,8
4408,1,Spring,2002,18,19,8
4408,2,Fall,2012,18,18,11
4409,1,Fall,2005,7,2,9
4410,1,Fall,2008,2,2,1
4410,2,Spring,2001,2,3,15
4411,1,Fall,2003,11,2,4
4412,1,Spring,2010,19,12,3
4412,2,Spring,2006,19,12,9
4413,1,Spring,2008,7,17,13
4414,1,Fall,2007,19,2,8
4415,1,Spring,2015,11,2,14
4416,1,Fall,2000,11,4,11
4416,2,Fall,2007,11,3,6
4417,1,Spring,2012,7,11,4
4418,1,Fall,2003,18,8,16
4419,1,Spring,2006,7,4,11
4419,2,Fall,2001,7,15,15
4420,1,Spring,2007,19,7,7
4420,2,Fall,2011,19,5,6
4421,1,Spring,2003,7,9,2
4422,1,Spring,2012,11,5,16
4423,1,Fall,2010,7,11,15
4423,2,Spring,2015,7,2,12
4424,1,Fall,2010,2,2,4
4424,2,Spring,2012,2,1,12
4425,1,Spring,2014,7,12,6
4425,2,Fall,2008,7,7,10
4426,1,Fall,2008,10,7,6
4426,2,Fall,2002,10,9,1
4427,1,Spring,2012,10,2,12
4428,1,Spring,2006,11,3,11
4428,2,Spring,2005,11,5,15
4429,1,Spring,2010,19,8,16
4430,1,Spring,2001,2,6,7
4430,2,Fall,2014,2,2,6
4431,1,Fall,2014,11,1,3
4431,2,Spring,2009,11,3,9
4432,1,Spring,2000,11,1,9
4432,2,Spring,2004,11,6,15
4433,1,Fall,2012,10,5,12
4434,1,Fall,2010,19,2,14
4434,2,Fall,2007,19,2,14
4435,1,Spring,2005,11,1,3
4435,2,Spring,2003,11,5,10
4436,1,Fall,2011,10,6,8
4437,1,Fall,2007,18,8,7
4437,2,Spring,2009,18,14,3
4438,1,Spring,2010,7,5,4
4438,2,Fall,2015,7,8,5
4439,1,Spring,2006,11,6,2
4439,2,Fall,2003,11,4,15
4440,1,Fall,2007,11,6,12
4441,1,Spring,2008,2,2,3
4441,2,Spring,2008,2,4,8
4442,1,Fall,2003,19,4,15
4442,2,Spring,2014,19,1,5
4443,1,Fall,2015,19,10,16
4444,1,Spring,2000,19,10,6
4444,2,Spring,2010,19,1,11
4445,1,Fall,2013,2,6,4
4446,1,Fall,2012,11,1,6
4447,1,Spring,2008,2,6,4
4447,2,Spring,2009,2,4,15
4448,1,Fall,2013,18,8,6
4448,2,Spring,2013,18,16,6
4449,1,Spring,2008,2,6,3
4450,1,Fall,2006,19,5,3
4450,2,Spring,2011,19,3,8
4451,1,Spring,2010,7,11,7
4452,1,Fall,2000,10,8,3
4452,2,Spring,2015,10,3,14
4453,1,Fall,2001,10,8,6
4453,2,Fall,2006,10,7,8
4454,1,Fall,2009,10,13,12
4455,1,Spring,2013,10,12,13
4456,1,Spring,2009,10,8,5
4456,2,Spring,2010,10,12,10
4457,1,Spring,2014,11,6,14
4457,2,Spring,2007,11,5,13
4458,1,Spring,2003,7,7,9
4458,2,Spring,2006,7,14,1
4459,1,Spring,2012,2,6,15
4459,2,Spring,2012,2,6,5
4460,1,Fall,2006,19,7,12
4461,1,Fall,2002,18,9,1
4461,2,Fall,2005,18,14,15
4462,1,Fall,2011,19,1,4
4463,1,Spring,2006,7,18,7
4464,1,Spring,2006,18,25,8
4465,1,Fall,2005,10,4,13
4466,1,Spring,2003,18,9,16
4466,2,Fall,2005,18,12,5
4467,1,Fall,2013,10,10,3
4467,2,Fall,2013,10,9,1
4468,1,Spring,2000,11,5,14
4468,2,Spring,2015,11,5,6
4469,1,Fall,2015,2,6,10
4470,1,Fall,2002,10,12,16
4470,2,Fall,2014,10,7,16
4471,1,Fall,2012,10,3,4
4471,2,Spring,2014,10,6,13
4472,1,Fall,2015,7,1,12
4472,2,Spring,2008,7,3,3
4473,1,Fall,2004,7,4,2
4473,2,Fall,2010,7,3,1
4474,1,Fall,2006,7,7,12
4474,2,Spring,2004,7,7,4
4475,1,Spring,2013,18,23,3
4475,2,Fall,2007,18,22,4
4476,1,Fall,2008,10,11,13
4477,1,Fall,2000,2,6,2
4477,2,Spring,2015,2,3,5
4478,1,Fall,2005,7,11,10
4479,1,Fall,2011,18,2,6
4480,1,Spring,2009,10,1,15
4481,1,Fall,2000,18,17,10
4482,1,Spring,2011,11,5,7
4483,1,Spring,2004,7,18,16
4483,2,Spring,2013,7,4,10
4484,1,Fall,2011,11,3,7
4484,2,Fall,2009,11,1,7
4485,1,Spring,2002,19,1,5
4485,2,Fall,2003,19,11,3
4486,1,Fall,2010,18,21,9
4487,1,Fall,2003,11,4,1
4488,1,Fall,2010,2,6,11
4489,1,Spring,2007,18,20,13
4490,1,Spring,2007,7,10,14
4491,1,Spring,2006,19,7,13
4492,1,Fall,2009,18,17,7
4492,2,Spring,2011,18,6,9
4493,1,Fall,2001,2,3,16
4494,1,Spring,2013,7,3,6
4495,1,Fall,2011,10,7,5
4495,2,Spring,2012,10,3,12
4496,1,Spring,2008,10,6,12
4496,2,Fall,2003,10,9,11
4497,1,Spring,2000,18,1,7
4498,1,Fall,2006,19,12,15
4498,2,Fall,2002,19,7,3
4499,1,Spring,2009,2,3,15
4500,1,Spring,2002,7,13,4
4500,2,Spring,2007,7,6,8
3096,1,Fall,2002,2,4,13
3096,2,Spring,2011,2,4,10
3097,1,Fall,2005,2,2,15
3098,1,Spring,2000,19,2,11
3099,1,Fall,2012,2,5,13
3100,1,Spring,2008,7,18,15
3100,2,Fall,2004,7,17,7
3101,1,Spring,2013,10,13,15
3101,2,Spring,2015,10,1,2
3102,1,Spring,2014,11,1,11
3103,1,Fall,2011,7,1,8
3104,1,Fall,2014,19,11,15
3104,2,Fall,2005,19,11,4
3105,1,Fall,2000,18,19,9
3106,1,Spring,2005,10,8,6
3107,1,Fall,2000,7,10,11
3108,1,Spring,2014,7,17,16
3109,1,Fall,2000,11,1,12
3109,2,Spring,2011,11,5,5
3110,1,Fall,2006,2,1,6
3110,2,Fall,2007,2,3,4
3111,1,Spring,2012,7,6,12
3112,1,Fall,2009,11,3,2
3112,2,Spring,2006,11,2,2
3113,1,Spring,2005,19,7,7
3113,2,Spring,2013,19,2,7
3114,1,Spring,2014,7,17,8
3115,1,Fall,2013,11,3,12
3116,1,Spring,2001,7,18,13
3117,1,Fall,2003,11,6,2
3117,2,Spring,2002,11,1,4
3118,1,Spring,2012,2,2,7
3118,2,Fall,2007,2,4,4
3119,1,Fall,2002,10,4,12
3119,2,Spring,2015,10,1,1
3120,1,Spring,2015,2,2,1
3120,2,Spring,2005,2,6,14
3121,1,Fall,2014,19,8,3
3122,1,Spring,2002,10,5,7
3122,2,Spring,2002,10,12,6
3123,1,Fall,2011,2,2,8
3123,2,Fall,2012,2,1,9
3124,1,Spring,2003,7,11,1
3124,2,Spring,2012,7,9,11
3125,1,Spring,2008,19,8,11
3126,1,Fall,2010,7,11,8
3127,1,Fall,2012,7,14,2
3128,1,Spring,2007,10,4,5
3129,1,Spring,2003,11,2,8
3129,2,Fall,2010,11,4,16
3130,1,Fall,2007,10,1,13
3130,2,Fall,2007,10,13,4
3131,1,Fall,2013,18,11,3
3131,2,Fall,2015,18,7,15
3132,1,Spring,2004,2,3,15
3132,2,Fall,2009,2,3,2
3133,1,Spring,2010,18,9,13
3134,1,Spring,2002,19,10,7
3135,1,Spring,2002,2,6,8
3135,2,Spring,2010,2,6,3
3136,1,Spring,2009,2,5,16
3136,2,Spring,2010,2,4,7
3137,1,Spring,2008,7,10,1
3138,1,Fall,2013,11,3,4
3139,1,Spring,2010,18,15,1
3140,1,Fall,2008,19,7,15
3140,2,Fall,2011,19,12,5
3141,1,Fall,2012,10,13,16
3141,2,Fall,2001,10,4,15
3142,1,Fall,2006,2,3,15
3142,2,Fall,2009,2,3,10
662,1,Fall,2001,10,1,9
662,2,Fall,2000,10,7,15
3143,1,Fall,2000,18,12,12
3143,2,Spring,2013,18,19,4
3144,1,Spring,2003,10,5,6
3144,2,Fall,2000,10,1,9
663,1,Spring,2001,10,10,11
3145,1,Spring,2004,10,9,15
664,1,Spring,2008,7,3,8
3146,1,Fall,2004,7,11,5
665,1,Fall,2003,7,15,15
3147,1,Fall,2013,2,2,10
666,1,Fall,2006,2,2,15
3148,1,Spring,2006,11,2,1
3148,2,Fall,2013,11,3,4
3149,1,Spring,2011,11,4,10
3149,2,Fall,2014,11,6,5
667,1,Spring,2015,10,6,6
668,1,Spring,2004,18,21,6
668,2,Fall,2002,18,16,11
3150,1,Spring,2012,19,4,8
3150,2,Spring,2010,19,5,8
669,1,Fall,2015,19,6,10
669,2,Spring,2008,19,7,6
3151,1,Fall,2007,7,7,2
3152,1,Fall,2006,19,4,11
670,1,Spring,2012,19,8,8
670,2,Fall,2013,19,2,11
3153,1,Spring,2000,10,11,5
3153,2,Spring,2008,10,7,16
671,1,Spring,2011,18,13,10
3154,1,Spring,2009,10,13,1
3154,2,Spring,2013,10,9,12
672,1,Spring,2010,18,13,7
3155,1,Fall,2015,11,6,5
673,1,Spring,2009,7,5,7
3156,1,Fall,2001,7,12,16
3156,2,Spring,2014,7,9,8
674,1,Fall,2012,18,4,6
3157,1,Spring,2010,10,2,9
675,1,Fall,2005,11,4,14
675,2,Spring,2013,11,1,14
3158,1,Spring,2000,11,6,8
3158,2,Spring,2007,11,6,16
676,1,Spring,2015,7,5,8
3159,1,Spring,2009,2,3,12
677,1,Fall,2007,7,17,5
3160,1,Fall,2004,19,6,11
678,1,Fall,2014,2,4,11
3161,1,Fall,2011,18,26,5
679,1,Fall,2004,11,3,6
3162,1,Spring,2005,2,4,16
680,1,Fall,2004,7,12,5
3163,1,Fall,2006,19,8,12
681,1,Spring,2005,7,11,4
3164,1,Fall,2000,10,5,13
682,1,Fall,2013,11,1,1
3165,1,Fall,2011,7,14,15
683,1,Fall,2008,10,7,12
3166,1,Fall,2014,18,14,6
3166,2,Spring,2001,18,2,12
684,1,Spring,2014,7,2,6
3167,1,Fall,2003,18,17,11
3167,2,Spring,2006,18,8,4
685,1,Spring,2007,2,2,3
3168,1,Spring,2014,11,5,6
3169,1,Fall,2000,18,24,8
3169,2,Spring,2015,18,11,1
686,1,Spring,2015,18,13,8
3170,1,Fall,2014,11,1,10
687,1,Spring,2015,19,12,15
687,2,Fall,2000,19,7,3
3171,1,Fall,2002,2,2,2
3171,2,Fall,2002,2,4,3
688,1,Fall,2009,11,5,4
688,2,Spring,2011,11,5,2
3172,1,Spring,2015,19,12,14
3172,2,Spring,2011,19,12,3
689,1,Fall,2008,11,4,14
689,2,Fall,2001,11,4,12
3173,1,Fall,2012,18,27,6
690,1,Fall,2015,2,1,3
690,2,Fall,2010,2,6,6
3174,1,Fall,2008,18,7,16
3174,2,Spring,2011,18,27,12
691,1,Spring,2011,19,9,9
691,2,Spring,2008,19,11,4
3175,1,Spring,2003,2,1,3
692,1,Fall,2004,19,6,4
692,2,Spring,2011,19,8,9
3176,1,Fall,2004,7,19,11
3176,2,Spring,2004,7,16,5
693,1,Spring,2010,11,2,12
3177,1,Fall,2007,11,5,3
694,1,Fall,2012,10,3,14
694,2,Fall,2013,10,11,13
3178,1,Spring,2005,10,4,14
695,1,Spring,2003,7,10,4
3179,1,Spring,2005,2,4,5
3179,2,Fall,2004,2,3,2
696,1,Fall,2004,10,7,1
696,2,Spring,2005,10,7,9
3180,1,Spring,2008,7,8,1
697,1,Fall,2001,19,12,3
3181,1,Fall,2012,2,6,15
3181,2,Spring,2000,2,1,10
698,1,Spring,2006,18,5,16
3182,1,Fall,2006,19,2,2
3182,2,Spring,2010,19,7,16
3183,1,Fall,2004,19,9,8
3183,2,Fall,2000,19,11,16
699,1,Spring,2008,10,6,5
699,2,Spring,2008,10,8,4
700,1,Fall,2011,2,6,13
700,2,Fall,2005,2,5,13
701,1,Fall,2006,19,10,6
701,2,Spring,2010,19,2,14
702,1,Spring,2002,11,4,11
703,1,Spring,2002,18,15,4
704,1,Fall,2007,18,1,8
705,1,Spring,2015,19,10,16
706,1,Spring,2005,10,2,3
706,2,Fall,2007,10,13,6
707,1,Fall,2000,7,17,12
707,2,Spring,2003,7,11,15
708,1,Spring,2010,18,22,14
708,2,Fall,2014,18,19,10
709,1,Fall,2010,10,7,12
710,1,Fall,2008,2,2,14
710,2,Spring,2013,2,5,12
711,1,Fall,2013,2,2,12
711,2,Spring,2008,2,6,2
712,1,Fall,2008,10,5,6
713,1,Spring,2006,18,8,4
714,1,Fall,2008,11,5,9
714,2,Spring,2000,11,2,3
715,1,Fall,2015,18,1,8
715,2,Spring,2011,18,10,10
716,1,Fall,2002,19,12,16
716,2,Spring,2011,19,2,8
717,1,Fall,2007,7,14,7
718,1,Fall,2014,19,5,12
719,1,Fall,2014,7,6,15
719,2,Fall,2003,7,15,14
720,1,Spring,2015,19,11,3
720,2,Fall,2014,19,4,15
721,1,Fall,2013,7,12,10
722,1,Spring,2001,19,8,2
722,2,Fall,2005,19,12,7
723,1,Spring,2011,7,11,12
723,2,Fall,2003,7,18,6
724,1,Spring,2014,18,20,9
724,2,Spring,2006,18,20,11
725,1,Fall,2006,7,5,6
726,1,Spring,2012,7,18,1
727,1,Fall,2007,2,6,4
727,2,Fall,2000,2,1,11
728,1,Spring,2007,2,5,7
729,1,Fall,2000,11,3,14
729,2,Fall,2006,11,3,6
730,1,Fall,2002,11,4,16
731,1,Fall,2002,10,3,15
732,1,Spring,2001,19,10,15
732,2,Fall,2003,19,5,5
733,1,Spring,2004,10,4,15
733,2,Spring,2013,10,1,8
734,1,Spring,2010,2,2,12
734,2,Spring,2007,2,1,6
735,1,Fall,2010,2,4,13
736,1,Fall,2000,19,12,14
736,2,Fall,2007,19,7,6
737,1,Spring,2007,11,3,14
738,1,Fall,2012,7,16,16
738,2,Fall,2011,7,17,9
739,1,Fall,2008,19,3,15
740,1,Fall,2001,2,3,1
741,1,Spring,2010,19,7,6
741,2,Spring,2009,19,9,5
742,1,Spring,2000,19,9,11
743,1,Fall,2012,7,14,6
743,2,Spring,2003,7,13,13
744,1,Fall,2013,19,11,6
744,2,Fall,2003,19,12,6
745,1,Fall,2013,18,19,3
745,2,Spring,2008,18,10,14
746,1,Fall,2006,10,2,3
746,2,Spring,2009,10,8,12
747,1,Fall,2002,19,10,7
747,2,Spring,2004,19,4,12
748,1,Spring,2000,7,10,11
748,2,Fall,2004,7,12,6
749,1,Fall,2011,11,1,5
749,2,Fall,2002,11,5,13
750,1,Spring,2014,2,3,14
751,1,Spring,2007,18,18,4
752,1,Spring,2004,2,2,10
753,1,Spring,2006,10,3,8
753,2,Spring,2006,10,13,2
754,1,Fall,2010,2,1,10
754,2,Fall,2001,2,3,6
755,1,Fall,2003,18,20,2
756,1,Fall,2014,10,12,12
757,1,Spring,2004,2,3,11
757,2,Fall,2003,2,6,4
758,1,Spring,2013,7,5,1
759,1,Fall,2000,18,10,6
759,2,Fall,2005,18,24,5
760,1,Spring,2014,7,7,13
761,1,Fall,2011,10,12,2
761,2,Fall,2012,10,3,15
762,1,Fall,2007,11,6,2
762,2,Spring,2007,11,1,13
763,1,Fall,2005,10,8,3
764,1,Spring,2002,2,2,15
764,2,Spring,2006,2,5,4
765,1,Spring,2009,11,6,7
766,1,Spring,2000,19,8,2
767,1,Spring,2012,11,4,4
768,1,Spring,2000,7,10,7
769,1,Spring,2014,11,3,6
769,2,Spring,2010,11,1,16
770,1,Fall,2003,18,22,14
771,1,Spring,2004,11,6,9
772,1,Fall,2015,19,1,10
773,1,Fall,2011,10,5,11
773,2,Fall,2010,10,8,5
774,1,Fall,2005,10,10,2
774,2,Spring,2003,10,7,6
775,1,Spring,2005,19,10,5
775,2,Fall,2001,19,7,3
776,1,Spring,2013,2,5,14
776,2,Spring,2014,2,3,16
777,1,Spring,2007,18,26,6
777,2,Spring,2005,18,16,10
778,1,Spring,2006,19,6,3
779,1,Spring,2015,2,4,3
779,2,Fall,2015,2,6,1
780,1,Spring,2011,2,3,8
781,1,Fall,2001,10,9,3
782,1,Fall,2007,19,9,8
782,2,Fall,2011,19,12,4
783,1,Fall,2004,10,7,16
783,2,Fall,2002,10,4,5
784,1,Fall,2013,2,5,10
784,2,Fall,2004,2,4,14
785,1,Fall,2001,7,16,10
785,2,Fall,2006,7,2,1
786,1,Fall,2011,7,5,3
786,2,Spring,2010,7,18,6
787,1,Spring,2008,2,3,15
788,1,Spring,2004,7,5,5
789,1,Fall,2006,11,4,5
790,1,Spring,2003,10,9,4
791,1,Fall,2003,11,4,6
792,1,Spring,2002,2,4,2
792,2,Fall,2007,2,3,16
793,1,Spring,2006,19,4,7
794,1,Fall,2002,7,14,3
794,2,Spring,2011,7,7,2
795,1,Spring,2005,10,9,10
795,2,Spring,2004,10,3,12
796,1,Fall,2007,10,13,14
797,1,Fall,2002,19,8,6
798,1,Fall,2010,10,5,15
798,2,Spring,2010,10,3,12
799,1,Spring,2001,10,2,10
800,1,Spring,2002,18,18,5
800,2,Spring,2013,18,25,4
801,1,Spring,2014,19,1,14
802,1,Spring,2003,10,1,4
803,1,Spring,2013,18,23,9
803,2,Spring,2002,18,16,9
804,1,Spring,2002,18,20,11
804,2,Fall,2013,18,11,16
805,1,Spring,2011,2,3,1
806,1,Fall,2013,7,8,3
807,1,Fall,2011,7,17,14
807,2,Spring,2001,7,16,2
808,1,Spring,2001,2,5,2
809,1,Fall,2013,7,1,5
810,1,Spring,2009,19,2,10
810,2,Fall,2015,19,4,10
811,1,Fall,2006,2,3,7
811,2,Spring,2013,2,1,3
812,1,Fall,2009,18,18,15
813,1,Spring,2009,11,3,7
814,1,Spring,2012,7,17,9
814,2,Fall,2015,7,19,16
815,1,Fall,2005,7,6,8
815,2,Fall,2010,7,8,3
816,1,Spring,2002,2,3,4
816,2,Fall,2002,2,1,10
817,1,Spring,2008,7,19,1
818,1,Fall,2003,18,5,5
819,1,Spring,2012,2,1,1
819,2,Spring,2001,2,6,4
820,1,Fall,2005,11,6,5
820,2,Fall,2000,11,2,4
821,1,Spring,2002,2,1,14
821,2,Spring,2015,2,4,11
822,1,Spring,2000,10,1,10
822,2,Spring,2013,10,8,6
823,1,Spring,2004,19,4,7
823,2,Fall,2013,19,3,9
824,1,Fall,2008,10,8,6
825,1,Fall,2010,19,9,14
826,1,Spring,2008,19,10,6
827,1,Spring,2011,10,9,8
827,2,Fall,2015,10,13,8
828,1,Spring,2013,2,6,15
829,1,Fall,2008,11,4,13
830,1,Spring,2013,10,12,9
830,2,Fall,2005,10,1,14
831,1,Fall,2003,10,6,13
831,2,Spring,2014,10,13,15
832,1,Spring,2006,7,1,14
833,1,Spring,2004,7,2,4
833,2,Fall,2006,7,12,6
834,1,Spring,2004,7,5,9
835,1,Spring,2013,7,1,15
836,1,Spring,2011,18,26,4
836,2,Spring,2010,18,2,1
837,1,Spring,2005,19,8,10
838,1,Fall,2000,7,18,14
838,2,Spring,2012,7,6,12
839,1,Fall,2008,19,1,14
840,1,Fall,2009,10,1,8
840,2,Spring,2009,10,2,4
841,1,Spring,2007,19,8,16
841,2,Spring,2006,19,6,4
842,1,Spring,2007,11,5,5
843,1,Fall,2007,11,2,1
844,1,Spring,2010,11,2,3
844,2,Spring,2006,11,1,11
845,1,Spring,2006,11,5,14
846,1,Fall,2011,19,2,15
847,1,Spring,2001,18,4,4
847,2,Fall,2006,18,19,11
848,1,Fall,2013,7,9,9
848,2,Spring,2013,7,19,3
849,1,Fall,2012,19,6,2
850,1,Fall,2008,2,2,4
851,1,Fall,2000,11,2,8
852,1,Spring,2005,18,4,12
852,2,Spring,2015,18,4,9
853,1,Fall,2012,18,26,8
854,1,Spring,2010,18,6,7
855,1,Spring,2010,11,4,1
855,2,Fall,2003,11,6,7
856,1,Fall,2013,18,17,14
856,2,Spring,2011,18,27,13
857,1,Spring,2007,2,3,16
858,1,Spring,2000,7,15,6
859,1,Fall,2009,19,11,13
860,1,Spring,2001,10,10,12
860,2,Spring,2012,10,5,1
861,1,Spring,2010,2,4,1
861,2,Fall,2011,2,5,15
862,1,Spring,2015,18,10,12
862,2,Fall,2013,18,18,6
863,1,Fall,2003,18,26,10
864,1,Spring,2004,7,11,15
864,2,Spring,2010,7,6,6
865,1,Fall,2003,11,6,5
866,1,Fall,2006,2,6,14
867,1,Fall,2011,18,20,1
867,2,Spring,2010,18,8,14
868,1,Fall,2015,19,6,1
868,2,Spring,2004,19,12,14
869,1,Spring,2008,2,3,2
870,1,Fall,2006,11,3,9
871,1,Fall,2013,11,5,9
872,1,Fall,2005,10,11,9
873,1,Spring,2000,10,8,11
